tweet,linkified,linkified href,tablescraper-selected-row href,grey
Agree with all of this. One Nation values have never been more important,https://t.co/NypzA5L5mw,http://t.co/NypzA5L5mw,https://twitter.com/BorisJohnson/status/1130595759768920065,"May 20, 2019"
"RT @Telegraph: The case of convicted criminal Luke Jewitt, allowed out to undergo pamperings and visit aquariums, is an example of a justic…",,,https://twitter.com/BorisJohnson/status/1130377812257460224,"May 20, 2019"
"It is becoming more & more regular for prisoners to be let out early – even when they have been convicted of the most serious & violent crimes. 

People must feel safe on our streets & that punishment fits the crime. People must have faith in our justice system 👇",https://t.co/nVoY786W7d,http://t.co/nVoY786W7d,https://twitter.com/BorisJohnson/status/1130377676244627456,"May 20, 2019"
Happy to lend a hand to build a new clubhouse for Court Park Bowls Club earlier this month - very welcome investment from @Hillingdon!,https://t.co/amlhrAcpoO,http://t.co/amlhrAcpoO,https://twitter.com/BorisJohnson/status/1128655668846780417,"May 15, 2019"
"It was great to meet with Miss Bulpett and her team for a tour of Ruislip Gardens Primary School with South Ruislip Councillors Allan Kauffman, @vhurhangee and @tuckwell_steve",https://t.co/3fHuAnbSjl,http://t.co/3fHuAnbSjl,https://twitter.com/BorisJohnson/status/1128226890865496066,"May 14, 2019"
Fantastic to officially open Brackenbridge Field playground with help from Field End Junior School last week!,https://t.co/bazgUPPT0B,http://t.co/bazgUPPT0B,https://twitter.com/BorisJohnson/status/1127924532482904065,"May 13, 2019"
"RT @Telegraph: 'Corbyn-style socialism will never provide the resources our precious NHS needs,' @BorisJohnson writes

…",https://t.co/lMXYgSh,http://t.co/lMXYgSh,https://twitter.com/BorisJohnson/status/1127924205662633984,"May 13, 2019"
"RT @RossThomson_MP: It was great to welcome @BorisJohnson to Aberdeen.

To highlight the importance of supporting the oil and gas industry…",,,https://twitter.com/BorisJohnson/status/1127857504958939136,"May 13, 2019"
Mental health staff do an incredible job but need more funding. Corbyn-style socialism will never provide the resources our precious NHS needs #MentalHealthAwarenessWeek,https://t.co/SmGcyj2txa,http://t.co/SmGcyj2txa,https://twitter.com/BorisJohnson/status/1127857480913043457,"May 13, 2019"
"A superb evening with @RossThomson_MP, @Colin_J_Clark, @DavidDuguidMP and @AberdeenTories. Thank you to everyone who came and helped support the cause!",https://t.co/XoyHWPRECk,http://t.co/XoyHWPRECk,https://twitter.com/BorisJohnson/status/1127183275905122305,"May 11, 2019"
Fantastic to be in Scotland today supporting @Colin_J_Clark MP and @RossThomson_MP. The United Kingdom truly is better together and we must never put that at risk.,https://t.co/1BiEzygMuf,http://t.co/1BiEzygMuf,https://twitter.com/BorisJohnson/status/1126910114940817408,"May 10, 2019"
This sad case highlights the plight of many Christians around the world. Canada has shown great compassion in its actions and should be congratulated.,https://t.co/hG8zrLbHqn,http://t.co/hG8zrLbHqn,https://twitter.com/BorisJohnson/status/1126089082696761346,"May 08, 2019"
Wonderful news! Huge congratulations to the Duke and Duchess of Sussex!,https://t.co/0dUjytb701,http://t.co/0dUjytb701,https://twitter.com/BorisJohnson/status/1125405579957219334,"May 06, 2019"
RT @bernardjenkin: An anti-Brexit alliance between the PM and Corbyn will be a catastrophe for the country  via @Tel…,https://t.co/oAJPsNlSsM,http://t.co/oAJPsNlSsM,https://twitter.com/BorisJohnson/status/1125328351974105088,"May 06, 2019"
For One Nation Tories a great open goalmouth glimmers ahead. We have missed it before. We cannot afford to miss it next time,https://t.co/s2zxrp2IEm,http://t.co/s2zxrp2IEm,https://twitter.com/BorisJohnson/status/1125319787826094080,"May 06, 2019"
"RT @Telegraph: .@BorisJohnson: Far from facing Blair-era oblivion, a huge electoral triumph is in the Tories' grasp",https://t.co/negHoZ0T3q,http://t.co/negHoZ0T3q,https://twitter.com/BorisJohnson/status/1125305995826221056,"May 06, 2019"
"Wishing Muslims in Britain & across the world a peaceful Ramadan. Ramadan is a time for community, charity & reflection. Ramadan Mubarak!",https://t.co/9rNvz1tBOR,http://t.co/9rNvz1tBOR,https://twitter.com/BorisJohnson/status/1125128080606093313,"May 05, 2019"
"Thank you, Alun - great to be back in Clwyd South!",https://t.co/eRfltacQVN,http://t.co/eRfltacQVN,https://twitter.com/BorisJohnson/status/1124787322116083714,"May 04, 2019"
On my way home after a great day with @WelshConserv! A privilege to meet so many hardworking and dedicated members. Thank you to @AlunCairns and @DavidJonesMP for inviting me.,https://t.co/uEU7ZlmFZv,http://t.co/uEU7ZlmFZv,https://twitter.com/BorisJohnson/status/1124781614486233099,"May 04, 2019"
RT @sajidjavid: Encouraging to see that increased stop and search is working to protect people at risk of serious violence. The police have…,,,https://twitter.com/BorisJohnson/status/1124327638728880128,"May 03, 2019"
It was an honour earlier this week to meet Jim Steele who played for #Southampton in the FA Cup final in 1976 - and was man of the match after his side beat Man U one nil. Of his £3600 prize money the then Labour government took £2400 in tax!,https://t.co/YU0qRTSd6t,http://t.co/YU0qRTSd6t,https://twitter.com/BorisJohnson/status/1124010210383794176,"May 02, 2019"
RT @mimsdavies: Thank you @BorisJohnson for joining local candidates & small businesses in #WestEnd #FairOak with #SteveBroomfield & @jerry…,,,https://twitter.com/BorisJohnson/status/1123901349631012865,"May 02, 2019"
Don't forget to go out and vote today for the team that delivers the best services for the best value in your community; vote Conservative!,,,https://twitter.com/BorisJohnson/status/1123868164415205378,"May 02, 2019"
RT @AlanMakMP: Thanks @BorisJohnson for visiting #Stakes ward #Havant to campaign with me for hardworking local @Conservatives Councillor D…,,,https://twitter.com/BorisJohnson/status/1123619673751289857,"May 01, 2019"
This judgment is not the end of the story. A third runway in west London would cause a huge increase in traffic and pollution and above all in noise. Heathrow have a long way to go before they can meet the environmental standards demanded by law.,https://t.co/x2C1d8xs5t,http://t.co/x2C1d8xs5t,https://twitter.com/BorisJohnson/status/1123597392564105216,"May 01, 2019"
RT @Royston_Smith: A flying visit from @BorisJohnson to the Bitterne Market to speak to shoppers ahead of tomorrow’s local elections @axhou…,,,https://twitter.com/BorisJohnson/status/1123583877564518401,"May 01, 2019"
"Hitting the streets of Southampton, Eastleigh and Havant this afternoon, supporting our fantastic local MPs @Royston_Smith, @AlanMakMP and @mimsdavies. Vote Conservative tomorrow for better services and real taxpayer value 👍🏻",https://t.co/JWt6Kgdp6s,http://t.co/JWt6Kgdp6s,https://twitter.com/BorisJohnson/status/1123583014410379264,"May 01, 2019"
RT @ZacGoldsmith: Hugely disappointing but it doesn’t change the facts: a 3rd runway is disastrous for noise & air pollution & is incompati…,,,https://twitter.com/BorisJohnson/status/1123552069393231872,"May 01, 2019"
"RT @Telegraph: Don't take out your Brexit frustrations on our hard-working Tory councillors, writes @BorisJohnson",https://t.co/SSHcUIyDkO,http://t.co/SSHcUIyDkO,https://twitter.com/BorisJohnson/status/1123126498532179968,"Apr 30, 2019"
RT @Telegraph: .@BorisJohnson: Don't take out your Brexit frustrations on our hard-working Tory councillors,https://t.co/bai2nc5AN1,http://t.co/bai2nc5AN1,https://twitter.com/BorisJohnson/status/1122614353088458753,"Apr 28, 2019"
Don’t punish Conservative councillors for Westminster delays - vote for better services and real taxpayer value on May 2,https://t.co/E2INIHqJtq,http://t.co/E2INIHqJtq,https://twitter.com/BorisJohnson/status/1122609342556123138,"Apr 28, 2019"
RT @EddieHughes4WN: In the chippy with Boris in Bloxwich... #Bostin,https://t.co/BC0VvhoUJ2,http://t.co/BC0VvhoUJ2,https://twitter.com/BorisJohnson/status/1122179811781353473,"Apr 27, 2019"
RT @craig4nwarks: Out with @BorisJohnson Great reception!,https://t.co/3WH6LMkF7x,http://t.co/3WH6LMkF7x,https://twitter.com/BorisJohnson/status/1122136182811443200,"Apr 27, 2019"
RT @alexyip258: .@BorisJohnson we will get #Brexit right but now lets focus on the #LocalElections2019 and our local candidates campaigning…,,,https://twitter.com/BorisJohnson/status/1122118941126606848,"Apr 27, 2019"
RT @craig4nwarks: Fantastic to have @BorisJohnson with us today in Atherstone to campaign for next weeks local elections! …,https://t.co/eRy6,http://t.co/eRy6,https://twitter.com/BorisJohnson/status/1122118787401170945,"Apr 27, 2019"
Great to speak to a packed out meeting of North Uxbridge Residents Association tonight. Interesting discussion on local issues including HS2 and continuing our campaign to reopen Uxbridge Police Station!,https://t.co/qyrq60nHVk,http://t.co/qyrq60nHVk,https://twitter.com/BorisJohnson/status/1121863786296684544,"Apr 26, 2019"
It was great to spend the afternoon with you - keep up the good work!,https://t.co/LwwxaHWOpO,http://t.co/LwwxaHWOpO,https://twitter.com/BorisJohnson/status/1121861677044183040,"Apr 26, 2019"
Thrilled to be back at @RuislipHigh today to start the building of a new wing to create more top quality school places in Uxbridge and South Ruislip - all part of one of London’s largest school building programmes @Hillingdon,https://t.co/RongWQzD4U,http://t.co/RongWQzD4U,https://twitter.com/BorisJohnson/status/1121807571889860608,"Apr 26, 2019"
Next stop: out and about in Bewdley in Wyre Forest with local MP @Mark4WyreForest. Very best of luck to our fantastic @Conservatives team ahead of the local elections next week. A strong group of candidates who really care for their community!,https://t.co/whn6OubGnY,http://t.co/whn6OubGnY,https://twitter.com/BorisJohnson/status/1121483783750942722,"Apr 25, 2019"
RT @Mark4WyreForest: Great to have ⁦@BorisJohnson⁩ in Bewdley to support our fabulous Conservative council candidates for Wyre Forest Distr…,,,https://twitter.com/BorisJohnson/status/1121447492116275201,"Apr 25, 2019"
"Delighted to be in #Daventry this afternoon speaking to students at @Daventry6thForm. Great questions on climate change, housing, the environment and much more. Thank you to the town's brilliant MP @chhcalling for the invitation!",https://t.co/arXmHEkWTA,http://t.co/arXmHEkWTA,https://twitter.com/BorisJohnson/status/1121447182991855618,"Apr 25, 2019"
RT @SimonClarkeMP: Extraordinary to listen to @GretaThunberg in @HouseofCommons just now.  She is right that we can neither duck nor defer…,,,https://twitter.com/BorisJohnson/status/1120697288618336256,"Apr 23, 2019"
Wishing everyone a Happy St George’s Day!,,,https://twitter.com/BorisJohnson/status/1120597463138820096,"Apr 23, 2019"
"In the last century over 500 species have become extinct. In Africa, elephant numbers are now falling at 8% a year - a similar story across the world. We can be proud that this government has banned the trade of ivory, but we have far, far more to do. #EarthDay",https://t.co/e98qAmJRC7,http://t.co/e98qAmJRC7,https://twitter.com/BorisJohnson/status/1120288813903962117,"Apr 22, 2019"
"The Chinese now produce more CO2 than the EU and US combined – and more than 60 per cent of their power comes from coal. Here, for heaven’s sake, is the real opportunity for protest 👇",https://t.co/I3nLs9w9BY,http://t.co/I3nLs9w9BY,https://twitter.com/BorisJohnson/status/1120253895803121665,"Apr 22, 2019"
RT @ZacGoldsmith: “A target of net zero emissions by 2050... would be an amazing achievement; but the evidence of the last few years is tha…,,,https://twitter.com/BorisJohnson/status/1120252198888275968,"Apr 22, 2019"
"RT @Telegraph: @BorisJohnson writes: Dear #ExtinctionRebellion - your aims are worthy, but take your pink boat to China instead

https://t.…",,,https://twitter.com/BorisJohnson/status/1120228977652707328,"Apr 22, 2019"
"As we wake to the horrific news from Sri Lanka, we are reminded this Easter Sunday that Christians around the world are still persecuted for their faith.  Our thoughts and prayers are with the victims of these evil attacks, their families and the people of Sri Lanka.",,,https://twitter.com/BorisJohnson/status/1119889024834056193,"Apr 21, 2019"
Wishing every Jewish family across our country and around the world a joyous and peaceful Passover. Chag Sameach!,,,https://twitter.com/BorisJohnson/status/1119277204767150082,"Apr 19, 2019"
Thank you to the Eastside Young Leaders Academy for inviting me to speak this evening. It was a privilege to spend the evening with such an inspiring and optimistic group of young people,https://t.co/WJnC6MQzN7,http://t.co/WJnC6MQzN7,https://twitter.com/BorisJohnson/status/1118258463300362240,"Apr 16, 2019"
RT @Telegraph: .@BorisJohnson: Only a proper Brexit can spare us from this toxic polarisation,https://t.co/WZ6vxVCs1Z,http://t.co/WZ6vxVCs1Z,https://twitter.com/BorisJohnson/status/1117723064651874304,"Apr 15, 2019"
"Don’t despair. Don’t give up. Brexit is going to happen... and when it does, we must finally begin the positive narrative of Brexit Britain: tackling crime, investing in our health service and our schools, and fixing the housing market to help young people own their own homes👇",https://t.co/zr99or00pr,http://t.co/zr99or00pr,https://twitter.com/BorisJohnson/status/1117715665341878274,"Apr 15, 2019"
"We now face the farce of EU elections nearly three years after the British people voted to leave.

The Government has ditched every major commitment it has made to the country. We must change course and deliver what the people voted for.",https://t.co/L9AZFLar4d,http://t.co/L9AZFLar4d,https://twitter.com/BorisJohnson/status/1116369148219744256,"Apr 11, 2019"
It’s only right that Julian Assange finally faces justice. Credit to @foreignoffice officials who have worked tirelessly to secure this outcome.,,,https://twitter.com/BorisJohnson/status/1116314059815694336,"Apr 11, 2019"
Thrilled @uxbridgecollege is one of the first Institutes of Technology to be announced. A real opportunity to boost young people’s technical skills. Huge congratulations to everyone involved in the bid 👍🏻,https://t.co/KleMKXPXdz,http://t.co/KleMKXPXdz,https://twitter.com/BorisJohnson/status/1115937851038937088,"Apr 10, 2019"
"RT @BrexitCentral: Theresa May's plan to enslave us in the customs union with Corbyn's help will never work, says @BorisJohnson 
https://t.…",,,https://twitter.com/BorisJohnson/status/1115631831846666241,"Apr 09, 2019"
"We should not agree to be non-voting members of the EU, under the surrender proposed by Jeremy Corbyn – it cannot, must not and will not happen",https://t.co/OMjXG3eYLd,http://t.co/OMjXG3eYLd,https://twitter.com/BorisJohnson/status/1115129795464003584,"Apr 08, 2019"
It was great to be there,https://t.co/YZPlK75mKU,http://t.co/YZPlK75mKU,https://twitter.com/BorisJohnson/status/1114194062180003841,"Apr 05, 2019"
"RT @SkyNews: ""It's very disappointing.""

Boris Johnson says parliament should think about what people were promised in 2016.

Follow politi…",,,https://twitter.com/BorisJohnson/status/1113164778594238464,"Apr 02, 2019"
"The PM and cabinet have concluded that any deal is better than no deal, and this is truly a very bad deal indeed - one that leaves us being run by the EU. I can under no circumstances vote for a deal involving a customs union as I believe that does not deliver on the referendum",,,https://twitter.com/BorisJohnson/status/1113146653916246021,"Apr 02, 2019"
"As it is, we now face the ridiculous possibility of being forced to contest the European elections more than three years after leaving the EU and having to agree to exit terms that in no way resemble what the people were promised when they voted to leave",,,https://twitter.com/BorisJohnson/status/1113146345521647616,"Apr 02, 2019"
It is very disappointing that the cabinet has decided to entrust the final handling of Brexit to Jeremy Corbyn and the Labour Party. It now seems all too likely that British trade policy and key law making powers will be handed over to Brussels - with no say for the U.K.,,,https://twitter.com/BorisJohnson/status/1113146069175734273,"Apr 02, 2019"
"We need to start believing in Conservatism, and in what Tories can really do for this country; and the first step is to stop running ourselves down, and to start believing in the U.K.",https://t.co/DCtJdO8OrP,http://t.co/DCtJdO8OrP,https://twitter.com/BorisJohnson/status/1112619155793022976,"Apr 01, 2019"
Sad to hear about Dominic Grieve. We disagree about EU but he is a good man and a true Conservative #grieveforbeaconsfield,,,https://twitter.com/BorisJohnson/status/1111909208583221248,"Mar 30, 2019"
"It is very painful to vote for this deal. But I hope we can now work together to remedy its defects, avoid the backstop trap and strive to deliver the Brexit people voted for",,,https://twitter.com/BorisJohnson/status/1111564131071676416,"Mar 29, 2019"
We therefore run the risk of being forced to accept an even worse version of Brexit or losing Brexit altogether. A bad deal that we have a chance to improve in the next stage of negotiations must be better than those alternatives,,,https://twitter.com/BorisJohnson/status/1111563994148585472,"Mar 29, 2019"
"I have been and remain intensely critical of the deal. But we have a choice to make now, and that means choosing between options that actually exist. I have come to the sad conclusion that neither this government nor this parliament is willing to leave with no deal",,,https://twitter.com/BorisJohnson/status/1111563743270526976,"Mar 29, 2019"
Today is the day we promised the country we would leave the European Union. I bitterly regret that we have failed to keep that promise. Instead we will today vote on the Withdrawal Agreement,,,https://twitter.com/BorisJohnson/status/1111563604556431360,"Mar 29, 2019"
"The EU’s new copyright law is terrible for the internet. It’s a classic EU law to help the rich and powerful, and we should not apply it. It is a good example of how we can take back control",,,https://twitter.com/BorisJohnson/status/1110812485081333760,"Mar 27, 2019"
"RT @Telegraph: 'We have blinked. We have baulked. We have bottled it completely,' writes @BorisJohnson  …",https://t.co/CmxyKxYhtA,http://t.co/CmxyKxYhtA,https://twitter.com/BorisJohnson/status/1110158368512114688,"Mar 25, 2019"
RT @UxbridgeBID: Uxbridge BID are proud to have sponsored and been a part of @Bruneluni's successful campaign for @SantanderCycles in the l…,,,https://twitter.com/BorisJohnson/status/1108773130905047041,"Mar 21, 2019"
"Many congratulations to @Bruneluni Vice-Chancellor Professor Buckingham! Julia leads the university with a drive for innovation and to push the boundaries of what universities can offer, not only for its students but the local community too. Well done!",https://t.co/yATd6BHfiT,http://t.co/yATd6BHfiT,https://twitter.com/BorisJohnson/status/1107686459300110344,"Mar 18, 2019"
If we agree this deal – we face an even greater humiliation in the second phase. We must now discover some willingness to resist or the diet of capitulation is set to continue,https://t.co/kXOpRhOdzH,http://t.co/kXOpRhOdzH,https://twitter.com/BorisJohnson/status/1107409011190702082,"Mar 17, 2019"
Thrilled to be back at The Protein Shack as they celebrate two years in business this month! Uxbridge High Street continues to thrive as it evolves and with new Santander Cycles scheme boosting connectivity to the town centre we should all #shoplocal #HighStreetSaturday,https://t.co/VILitkWq9J,http://t.co/VILitkWq9J,https://twitter.com/BorisJohnson/status/1106862951800229889,"Mar 16, 2019"
RT @Hillingdon_Tory: Great turnout from members this evening at the Uxbridge & South Ruislip AGM hearing from local MP @BorisJohnson on all…,,,https://twitter.com/BorisJohnson/status/1106677313909985287,"Mar 15, 2019"
Delighted to officially launch the Santander Cycles scheme today @Bruneluni - already massively popular across campus and a great way to travel around Uxbridge!,https://t.co/hmK7KdvLTd,http://t.co/hmK7KdvLTd,https://twitter.com/BorisJohnson/status/1106656592152485894,"Mar 15, 2019"
All our thoughts and prayers are today with the people of New Zealand. We already know in our hearts what this was: a sickening and cowardly terrorist attack that was driven by nothing but hatred. We will always stand together against those who are intent on terror and hate,,,https://twitter.com/BorisJohnson/status/1106488989543006208,"Mar 15, 2019"
"RT @BBCPolitics: Boris Johnson compares Theresa May and Geoffrey Cox to Adam and Eve, saying ""they have sewed an apron of figleaves that do…",,,https://twitter.com/BorisJohnson/status/1105528497580265473,"Mar 12, 2019"
The EU think that in the end we will sign up to these Carthaginian terms. We must politely and respectfully show they are mistaken,https://t.co/CBjYxTM5Ep,http://t.co/CBjYxTM5Ep,https://twitter.com/BorisJohnson/status/1105033130774274048,"Mar 11, 2019"
"RT @BBCPolitics: After a spate of knife crime, Boris Johnson says the police need ""strong political support"" to carry out stop and search…",,,https://twitter.com/BorisJohnson/status/1103348376614125569,"Mar 06, 2019"
Stop & search is necessary to bring down knife crime. We need to be tough. We need to back our police. We need to change the odds in the minds of the kids who carry knives. And we can. We’ve done it before,https://t.co/wM7Y5cQ2Ul,http://t.co/wM7Y5cQ2Ul,https://twitter.com/BorisJohnson/status/1103207482174914561,"Mar 06, 2019"
"Always pleased to support #NationalApprenticeshipWeek and so I was delighted to attend @Microsoft reception today to meet current apprentice from Uxbridge and South Ruislip, Amba Rashid!",https://t.co/MMqpPKFiS7,http://t.co/MMqpPKFiS7,https://twitter.com/BorisJohnson/status/1102995461726711808,"Mar 05, 2019"
We mustn't let politics trump justice in this travesty of a Bloody Sunday trial. What signal does it send out to our brave armed forces?,https://t.co/vV20RWWWoF,http://t.co/vV20RWWWoF,https://twitter.com/BorisJohnson/status/1102318578047565829,"Mar 03, 2019"
Successful campaign to secure funding for disabled access to Uxbridge Sports Club - now everyone can enjoy the facilities and make the most of all the Club has to offer. Well done and thanks to all involved!,https://t.co/Vx1mBcKxDd,http://t.co/Vx1mBcKxDd,https://twitter.com/BorisJohnson/status/1101186797093220352,"Feb 28, 2019"
George Eustice is brave and right - and his superb letter to the PM shows that no deal may yet be the best option for the U.K.,,,https://twitter.com/BorisJohnson/status/1101160057188896768,"Feb 28, 2019"
Delighted to meet with @CanalRiverTrust this morning to see the work being completed at Cowley Lock with support of @PostcodeLottery,https://t.co/UnE4ziQoRl,http://t.co/UnE4ziQoRl,https://twitter.com/BorisJohnson/status/1101075007789240320,"Feb 28, 2019"
Well done @sajidjavid for banning hizballah. Long overdue.,https://t.co/3BkyfLDelh,http://t.co/3BkyfLDelh,https://twitter.com/BorisJohnson/status/1100486773577256962,"Feb 26, 2019"
RT @StandUp4Brexit: ”You’ve had ministers happily taking home their salary and ministerial cars saying ‘No deal is better than a bad deal’…,,,https://twitter.com/BorisJohnson/status/1100342367650017281,"Feb 26, 2019"
I am getting sick of the constant suggestion that anyone who sticks up for Brexit must have far right tendencies,https://t.co/RzT8r1o01I,http://t.co/RzT8r1o01I,https://twitter.com/BorisJohnson/status/1099798182979137537,"Feb 24, 2019"
Great move by @Jbrokenshire. Persimmon has let down too many customers - while reaping vast taxpayer funded profits,https://t.co/F7YmNUFiWY,http://t.co/F7YmNUFiWY,https://twitter.com/BorisJohnson/status/1099220737112662016,"Feb 23, 2019"
RT @Telegraph: The time will soon come when Saba the cheetah will once again be scouring the veld for prey – and I don’t know about you but…,,,https://twitter.com/BorisJohnson/status/1097412119082008581,"Feb 18, 2019"
This weekend I went to @howlettspark where I met Saba the cheetah who will soon be released into the wild. He nibbled my hat. You can see I was totally calm and at ease...Tomorrow in the @Telegraph I’ve written about the incredible work the @aspinallcharity are doing,https://t.co/7XQnYXXx2c,http://t.co/7XQnYXXx2c,https://twitter.com/BorisJohnson/status/1097241605478715392,"Feb 17, 2019"
"RT @Telegraph: John McDonnell has lost his grip on history: #Churchill was the father of the worker's tea break, a true working class hero,…",,,https://twitter.com/BorisJohnson/status/1096378187817328642,"Feb 15, 2019"
If John McDonnell had the slightest knowledge of history he would be aware that Churchill also had an extraordinary record as a social reformer who cared deeply for working people and their lives. JM should be utterly ashamed of his remarks and withdraw them forthwith 2/2,,,https://twitter.com/BorisJohnson/status/1095965226212773888,"Feb 14, 2019"
Winston Churchill saved this country and the whole of Europe from a barbaric fascist and racist tyranny and our debt to him is incalculable 1/2,,,https://twitter.com/BorisJohnson/status/1095965051213762560,"Feb 14, 2019"
We must extricate this country from the humiliation of the backstop. However we must be clear - there is no point having a time limit on the backstop unless that is written into the treaty itself and unless the end date falls before the next general election,https://t.co/5WKL5B0k0X,http://t.co/5WKL5B0k0X,https://twitter.com/BorisJohnson/status/1095319443469676545,"Feb 12, 2019"
RT @LoveUxbridge: #GoodDeedsDay2019 is underway in @Pavilionsuxb! Come along and find out more about what Uxbridge College and Brunel stude…,,,https://twitter.com/BorisJohnson/status/1095286552756998146,"Feb 12, 2019"
"RT @IoWBobSeely: #GlobalBritain report released today, setting out a vision of UK global policy in the decades ahead. @HJS_Org @foreignoffi…",,,https://twitter.com/BorisJohnson/status/1095055162534752256,"Feb 11, 2019"
"RT @GregHands: I co-authored the 2015 government Aid Review with @George_Osborne & @JustineGreening. Yes, we need overseas aid to be better…",,,https://twitter.com/BorisJohnson/status/1095027412914573313,"Feb 11, 2019"
Very glad to see Govt working on this,https://t.co/ChEWIAe8wX,http://t.co/ChEWIAe8wX,https://twitter.com/BorisJohnson/status/1093998493327388673,"Feb 08, 2019"
Delighted to visit Sunflower House Nursery in Uxbridge! A real pleasure to meet Diane and all her team who do such a fantastic job.,https://t.co/OhPvmUYliT,http://t.co/OhPvmUYliT,https://twitter.com/BorisJohnson/status/1093944211228053504,"Feb 08, 2019"
Delighted to see that @RhysConcessao has been awarded a place with the National Youth Orchestra. One of Uxbridge’s finest is using his wonderful musical talents on the piano to join the prestigious NYO!,https://t.co/imltYKgHmZ,http://t.co/imltYKgHmZ,https://twitter.com/BorisJohnson/status/1093936707651751941,"Feb 08, 2019"
"Eleven years ago the Met instituted Operation Blunt 2 - taking 11,000 knives off the streets of London. This led to a serious fall in knife crime & the murder rate. The present Mayor now claims it will take 10 years to solve rising knife crime. This is simply not good enough",https://t.co/G5dD8l2PYb,http://t.co/G5dD8l2PYb,https://twitter.com/BorisJohnson/status/1092484065339600897,"Feb 04, 2019"
,https://t.co/e31iJ5ovNa,http://t.co/e31iJ5ovNa,https://twitter.com/BorisJohnson/status/1092350577420484609,"Feb 04, 2019"
Fantastic to see local businesses like @GibbsGillespie doing so well - completed a full refurbishment of their offices and invested heavily in staff development for great customer service!,https://t.co/M8ySWsnFFR,http://t.co/M8ySWsnFFR,https://twitter.com/BorisJohnson/status/1091676265122357248,"Feb 02, 2019"
Delighted hundreds of my constituents are sharing the @PostcodeLottery prize pot today. It's a fantastic boost for the community & local charities in Uxbridge & South Ruislip are securing funding too which is great!,,,https://twitter.com/BorisJohnson/status/1091655189499691009,"Feb 02, 2019"
"Productive meeting with new @HillingdonNHSFT Chief Exec, Sarah Tedford yesterday to discuss her plans for Hillingdon Hospital - will be working hard to bring forward much needed improvements.",https://t.co/1MbWtsj48Q,http://t.co/1MbWtsj48Q,https://twitter.com/BorisJohnson/status/1091640175149617152,"Feb 02, 2019"
We can’t have some codicil or letter or joint declaration. We need to go back into the text of the treaty and solve the problem. That is the way to unite remainers and leavers in the Conservative party and across the country 2/2,,,https://twitter.com/BorisJohnson/status/1090204766544818177,"Jan 29, 2019"
"If the Prime Minister indicates in the debate that she will be pressing Brussels to reopen the WA to make changes to the backstop, I will gladly support the Brady amendment. But what we need is to achieve something legally binding - and that means part of the WA 1/2",,,https://twitter.com/BorisJohnson/status/1090204585157971968,"Jan 29, 2019"
If the PM is ready to fight back against Brussels then her deal could yet be fixed - but it will need the Freedom Clause,https://t.co/F1ixr3oGyu,http://t.co/F1ixr3oGyu,https://twitter.com/BorisJohnson/status/1089791713781133313,"Jan 28, 2019"
Today we all remember the horrors that took place during the Holocaust. It is by remembering that we can ensure such evil never happens again. @HolocaustUK,https://t.co/9KotoaKA8Q,http://t.co/9KotoaKA8Q,https://twitter.com/BorisJohnson/status/1089546340265324544,"Jan 27, 2019"
RT @NimkoAli: I am excited to be joining forces with @pinkprotest @scarcurtis and @grace to fight #FGM and keep British girls safe. Please…,,,https://twitter.com/BorisJohnson/status/1087418302715056128,"Jan 21, 2019"
"The PM must go back to Brussels and either insist the backstop is removed entirely, or at the very least give us a legally binding change – within the text of the withdrawal agreement – that allows for the UK to come out of its own accord",https://t.co/gBVCC8in33,http://t.co/gBVCC8in33,https://twitter.com/BorisJohnson/status/1087394585586876416,"Jan 21, 2019"
"There are large numbers of MPs (though not, I think, a majority) who want to stop Brexit. They want to frustrate the will of the people, but there are three giant facts that mean – or so I hope and believe – that they will fail",https://t.co/VjgPFUrCSa,http://t.co/VjgPFUrCSa,https://twitter.com/BorisJohnson/status/1087282954752196609,"Jan 21, 2019"
"Extending Article 50 now would do nothing but erode trust in politics. We must leave as promised on March 29th. The Government should go back to Brussels, ditch the backstop and aim for a #BetterDeal",https://t.co/3LV7RmtjH0,http://t.co/3LV7RmtjH0,https://twitter.com/BorisJohnson/status/1086269118741770240,"Jan 18, 2019"
There is nothing to be gained by delay and legislation should be brought forward immediately to protect them and their families - exactly as intended in the draft withdrawal agreement that has been rejected by parliament 2/2,,,https://twitter.com/BorisJohnson/status/1085861981960237056,"Jan 17, 2019"
Totally agree with @annietrev - it would be completely wrong to keep EU nationals in any more suspense. They cannot be used as UK negotiating capital and they deserve clarity forthwith 1/2,,,https://twitter.com/BorisJohnson/status/1085861867896098816,"Jan 17, 2019"
Tonight has made it clear that the current Withdrawal Agreement is dead. The government must now go back to Brussels and negotiate a #BetterDeal without the backstop,https://t.co/l8Xd3ogCa1,http://t.co/l8Xd3ogCa1,https://twitter.com/BorisJohnson/status/1085284653278347264,"Jan 15, 2019"
RT @SimonClarkeMP: Hugely encouraging and welcome. And a reminder that we shouldn’t blink today.,https://t.co/TouXHTa69B,http://t.co/TouXHTa69B,https://twitter.com/BorisJohnson/status/1085151008173502464,"Jan 15, 2019"
"When this deal is voted down, let us not continue to flog this dead horse. Instead we must get brexit right and seize the opportunities before us",https://t.co/AosSRdSclS,http://t.co/AosSRdSclS,https://twitter.com/BorisJohnson/status/1084940867096453120,"Jan 14, 2019"
